joke,category,title 
"Vienas ið sveèiø, pasisukæs á ðalia sëdintá vyrà, kritikuoja moterá, kuri dainuoja:

- Koks bjaurus balsas! Jûs þinote, kas ji?

- Taip. Mano þmona.

- O, praðau atleisti. Þinoma, jos balsas nëra blogas, bet daina labai bloga. Stebiuosi, kas ir paraðë tokià bjaurià dainà?

- Að,- pasigirdo atsakymas.",anekdotai,"Vienas,ið,sveèiø,,pasisukæs,á"
"Trecia valanda nakties zmona pasoka is lovos ir trenkia laikrodi i
siena.
   Pasoka vyras:
   - Kodel tu zadintuva sudauzei?
   - Turi gi siuose namuose NORS KAS NORS STOVETI ?",anekdotai,"Trecia,valanda,nakties,zmona,pasoka"
"Dvi blondinės kalbasi:
 - Žinai, vakar susipažinau su vaikinu... Ir... Jis TOOOKS... Tiesiog į galvą netelpa... 
 - Tai neimk į galvą, tau viskas priekyje. 
 - Tikiuosi, tu be užpakalinės minties?",anekdotai,"Dvi,blondinės,kalbasi:,-,Žinai,"
"Susitinka prie ežero jaunas ir senas žvejys. Išsikalba. Jaunasis klausia senojo:
 - Klausyk, kiek kartų žvejoju, tiek tave prie ežero sutinku. 
Kaip tau pavykstan iš namų taip dažnai į žvejybą išeit? 
Senasis:
 - Na aš darau taip: anksti ryte atsikeliu iš lovos, tada pakeliu užklotą, kur žmona miega
ir labai garsiai sakau: ""Oho koks užpakalis! "". Tada žmona pradeda rėkti ""Eik tu naaa....! "". 
Na, aš susirenku žvejybos reikmenis ir einu žvejot. 
Jaunasis žvejys pagalvojo, kad sistema nebloga ir reikėtų jam pabandyt. 
Kitą dieną jaunasis žvejys į žvejybą neatėjo. Atėjo tik dar kitą dieną. 
Senasis jo klausia:
 - Na tai ko vakar į žvejybą neatėjai? 
Jaunasis:
 - Žinai, vakar anksti ryte atsikėliau iš lovos, tada pakėliau užklotą, kur žmona miega
ir garsiai pasakiau ""Oho koks užpakalis! "". 
O pats tada pagalvojau ""Načiort man ta žvejyba... """,anekdotai,"Susitinka,prie,ežero,jaunas,ir"
"Niekas nepuošia žmonos taip, kaip vyro išvykimas į komandiruotę.",anekdotai,"Niekas,nepuošia,žmonos,taip,,kaip"
"Pamoka. Mokytojas uzduoda klausima:
 - kas labiausiai jaudina vyra? 
Pirmoje eileje sedintis pirmunas Petrauskas kelia ranka. Mokytojas:
 - Petrauskai? 
 - Niekas labiau nejaudina vyro kaip nuogos moters kunas! 
 - Petrauskai, kad rytoj be tevo mokykloj nesirodytum! 
 Kita diena Petrauskas i mokykla ateina be tevo ir dar sedi paskutiniame suole. Mokytojas:
 - Petrauskai! Petrauskai! Kodel tu be tevo ir kodel sedi ne savo vietoje? 
 - O man tevelis sake, kad jeigu jusu nejaudina nuogos moters kunas, tai jus esate PEDERASTAS ir nuo jusu reikia begti kuo toliau!!!",anekdotai,"Pamoka.,Mokytojas,uzduoda,klausima:,-"
"Troleibuse piktinasi pagyvenes vyras: - Ot, siuolaikinis jaunimas! Net atsisest neuzleidzia. Salia sedintis keleivis: - Juk Jus uzleido... - Taip, mane uzleido, bet mano zmona tai stovi!",anekdotai,"Troleibuse,piktinasi,pagyvenes,vyras:,-"
"Eina bobutė išpažinties atlikti. Eina ir galvoja, kaip pasakyti kunigeliui, kad paleistuvavo? Galvojo, galvoji ir sugalvojo, viska greit sakyks ir vietoj paleistuvavimo ""fit fit"" pasakys. Ateina bobutė prie klausyklos ir sako:
 - Melavau, vogiau, ""fit fit"", nekalbojau poteriu... 
 - Pala, pala, ką reiškia ""fit fit""? - klausia kunigėlis. Galvoja bobutė, kad kunigėliau negalima meluot, tik tiesą galima sakyti. 
 - Paleistuvavau, kunigėli, palistuvavau, - atsidusta bobutė. Kunigėlis galvoja, galvoja kokią bausmę jai priskirti, ir sugalvojo. Sako:
 - Eik keliais tris ratus aplink bažnyčią. Ką gi tenka jai eiti. Pirmas... Antras... Trečio pabaiga... Žiūri bobutė, ogi jos kaimynė eina. Ir taip stengias pasislept, ir tai stengias..., bet pamatė. Toji smalsumo paimta klausia:
 - Tai ko keliais aplink bažnyčia eini? Galvoja bobutė, kaimynė ne kunigėlis, galima pameluoti. 
 - Ai... pabesdėjau bažnyčioje, - meluoja bobutė. Eina kaimynė ir galvoja ir ji pabesdėjo bažnyčioje. Ką dabar daryti. Ai... Pasakysiu viską greit ir ""fit fit"" pasakysiu. Atėjo kaimynė ir sako:
 - Nešvenčiau sekmadienių, melavau, "" fit fit""... 
 - Pala pala... ir tu ""fit fit"" darei? - klausia kunigelis. 
 - Taip, kunigeli. Ir stačiom, ir gulom, ir klupsčiom...",anekdotai,"Eina,bobutė,išpažinties,atlikti.,Eina"
"- demesio! neikite visa menesi i mokykla ir gaukite nemokama kelione i direktoriaus kabineta su mokytoju agentura ,, mokytoju kambarys"" .",anekdotai,"-,demesio!,neikite,visa,menesi"
"Eina mišku dvi blondinės. Eina valandą...dvi...tris...Vienai nusobodo ir sako:
-Viskas Maryte! Kertam pirmą pasitaikiusią eglute, nežiūrint, kad ji ir bus nepapuošta!!!",anekdotai,"Eina,mišku,dvi,blondinės.,Eina"
"Buvo surengta apklausa tarp vilniečių, kaip jie priima atvykėlius iš kitų vietų.
30% atsakė – „Man tas pats, tegul atvažiuoja“
20% atsakė –„Žinoma, laukiami visi“
50% atsakė –„I nie rozumiem pytania“",anekdotai,"Buvo,surengta,apklausa,tarp,vilniečių,"
"-Susitinka trys ukininkai rudeni,aisku kiekvinas nori pasigirti savo uzderetumi derliumi.

-Vienas ir sako:blemba,nepatikesit,pas save sode toki obuoly radau, padejau ant taburetes ta ir suluzo..

-Kitas aisku neatsilieka:o pas save sode tai obuoly radau,padejau ant stalo tai stalas suluzo...

-Aisku treciasis ir neatsilieka:ot vyrai, pas save sode tai obuoly radau,ikeliau ji i vezima.....

-Tie du ir sako:tai ka vezimas suluzo?

-Ne blyn,is obuolio islindo didziulis kirminas ir arkli prarijo...:)",anekdotai,"-Susitinka,trys,ukininkai,rudeni,aisku,kiekvinas"
"Aludëje:

- Ásivaizduojate, skrendu virð kovos lauko, kulkos aplink tik ðvilpia! Raketa tik þybt ir pataiko á lëktuvà! Teko gráþti pësèiom.

- Niekai! Va, að vaþiuoju dþipu per patá kovos laukà, kulkos tik ðvilpia, minos sproginëja, dþipas ant vienos uþsirauna... Gráþau pësèias.

- Nu, nu... O að guliu kareivinëse, pro langus vis álekia kulkos, viena ima ir nuðauna medicinos seserá po manim - teko uþbaiginëti ranka.",anekdotai,"Aludëje:,-,Ásivaizduojate,,skrendu,virð"
"Mergina tamsų vakarą grįžta namo ir pamato, jog ją seka vyro siluetas. Na jinai paspartina žingasnį tačiau tai jai nepadeda. Na šešėlis nuseke ją iki lifto, stovi abudu. Mergina klausia vyriškio:
 - As važiuoju į 5 aukštą, jūs, ko gero, taip pat? 
Vyras linkteli galva. Bevažiuojant tamsiu liftu, jis užstringa tarp aukštų. Mergina vėl klausia vyro:
 - Klausykit, o jus nesiruošiat manęs prievartaut? 
 - Ne
 - Nu tada leikit as jums pa**ulpsiu. 
Na mergina padare viska kaip reikia ir prašo vyro cigaretės. Jis jai duoda cigaretę ir staiga liftas pradeda vaziuoti, užsidega šviesos:
 - OLIA??? 
 - TĖTE??? 
 - TU RŪKAI!!!!!!!!!!!!!!",anekdotai,"Mergina,tamsų,vakarą,grįžta,namo"
"Kai kurie mano, kad turi gerą širdį. Bet iš tikro jie turi tik silpnus nervus!",anekdotai,"Kai,kurie,mano,,kad,turi"
"Ėmė senelė ir numirė. Nebūtų ėmus, nebūtų numirus.",anekdotai,"Ėmė,senelė,ir,numirė.,Nebūtų"
"Þmona sako vyrui:

— Brangusis, o tu tikrai manai, kad agurkø kaukë pagerina mano iðvaizdà?

— Þinoma, mieloji, tik að niekaip nesuprantu, kodël tu jà nusiimi...",anekdotai,"Þmona,sako,vyrui:,—,Brangusis,"
"Kalbasi amerikietis, prancūzas ir rusas. Nu ir pradeda girtis kas turėjo didžiausią pachmielką gyvenime. Pradeda amerikietis:

- Vyrai, kartą atsibundu 8 mertų jachtoj, tokia karšta pupytė sėdi tik su šilkine skara prisidengus, laukia manes, aš jos taip noriu, bet toks pachmielas, kad niekaip neišėjo.

- Čia dar nieko, sako prancūzas, va aš kartą prabundu 16 metrų jachtoj, mane visokiais aliejais teplioja dvi tokios karštos mergytės, tiesiog lipa, o aš toks pachmielnas, kad niekaip negalėjau.

Čia rusas atrėžė:

- Šūdas čia tos jūsų istorijos. Va aš kartą, atsibundu griovy kažkokiam, visas purvinas, galva plyšta į keturias dalis, klynas prasegtas, ant manes tupi varna, snapu kapoja man į kiaušinius, o mano burna tokia išdžiūvus, kad net ""štiš"" negaliu pasakyt!",anekdotai,"Kalbasi,amerikietis,,prancūzas,ir,rusas."
"Petras gryžo iš parduotuvės ir parnešė mamai degtukų. Mama bando uždegti vieną po kito ir niekas neužsidega. Mama sako:
- Petrai! Nei vienas tavo pirktas degtukas nedega!
- Nagali būti,- atsako Petras - išėjęs iš parduotuvės visus patikrinau, visi užsidegė...",anekdotai,"Petras,gryžo,iš,parduotuvės,ir"
"Susiruose karsonas pas moteri. jiau nusirenge daryt savo darba. bet karsonas klausia o jeigu vyras grys? moteris atsako taigi tu karsonas ismesiu pro langa ir skrisk. nu gerai sako karsonas
tik sugule girdi vyras gryzo moteris karsona ir ismete iejo vyras ir sako kas pas mus buvo? 
       moteris sako nieko. vyras klausia tai kieno cia kelnes su motoreliu?",anekdotai,"Susiruose,karsonas,pas,moteri.,jiau"
"Žvejoja naujasis rusas: meškerė auksinė, ritė auksinė, valas ir tas auksinis. Pagauna jis auksinę žuvelę, mažą kaip visada.
– Kam man ji, jei ant kaklo grandinė ir ta sunkesnė.
Paleidžia.
Žuvelė išnėrusi ir sako:
– O kur norai?
Naujasis rusas:
– Sakyk ir plauk nenervinus.",anekdotai,"Žvejoja,naujasis,rusas:,meškerė,auksinė,"
"Kupė važiuja gruzinas ir afrikietis. 

Gruzinas išsitraukia gabalą lašinių,atsipjauna ir valgo.

Afrikietis klausia:

Kas čia?

Lašiniai.

Šlamštas čia ne lašiniai.Pas mus papjauni begemotą-čia tai lašiniai.

Po kurio laiko gruzinas išsitraukia kumpio,atsipjauna ir valgo.Afrikietis klausia:

O kas čia?

Kumpis.

Šlamštas čia ne kumpis.Pas mus paimi žirafos koją čia tai kumpis.

Gruzinas susinervina,išsitraukia arbūzą pradeda ant stalo.Afrikietis neiškenčia ir vėl klausia:

O kas čia?

O čia agrastas...",anekdotai,"Kupė,važiuja,gruzinas,ir,afrikietis."
"Atvažiuoja blondinė į autoservisą ir skundžiasi mechanikui, kad kai ji važiuoja su kuom nors, automobilyje labai smirda, o kai ji važiuoja viena - viskas tvarkoj. mechanikas pasiūlo blondinei kartu pavažiuoti, pažiūrėti, kas vyksta. blondinė paudžia gazą ir lekia, nepaiso jokių ženklų, greitis didžiulis, varo per šaligatvius, vos nepartrenkia pėščiųjų. po to sustoja, atsisuka į mechaniką ir sako: ""va, matote, ir vėl tas kvapas"". Mechanikas:""Koks kvapas? Aš jame sėdžiu!!! """,anekdotai,"Atvažiuoja,blondinė,į,autoservisą,ir"
Meišai pinigų šitame anekde pamsytik oprus,anekdotai,"Meišai,pinigų,šitame,anekde,pamsytik"
"Jis buvo tikras nevykėlis. Visur. Sekse taip pat. Netgi kai paskambino ""Seksas

telefonu"", malonus gilus balsas jam atsakė:

- Ne šiandien, mielasis. Man skauda ausį...",anekdotai,"Jis,buvo,tikras,nevykėlis.,Visur."
"Nakty autobusu per Lenkija vaziuoja turistu grupe. Ant galines sedynes sedi du pedikai. Vienas uzsimane pasibarskinti ir sako:
 - Davai padaryk mane... 
 - Tu ka durnas, zmoniu daug, nepatogu. 
 - Klausyk, as pakalbinsiu turistus, jei jie nieko neatsakys - vadinasi miega ir mes galesime... 
 - Davai, pabandom. 
Atsistoja pydaras ir kreipiasi i turistus:
 - Duokite vandens, prasau... 
Tyla. Pydaras apsidziauge, nuvare i gala pas draugeli ir pasibarskino. Ryte autobusas privaziuoja muitine, ilipa muitininkas ir mato: sedi perbales vairuotojas ir maldaujamu zvilgsniu praso:
 - Ponas muitininke, duokit cigarete, visa nakty nerukiau, nors esu uzkietejes rukalius. 
 - Tu ka, tyciojies - sako muitininkas - pilnas autobusas turistu su kontrobandinemis cizomis, otu manes dristi prasyti. 
 - Jo, nakty vienas paprase atsigerti, iskart buvo isdulkintas...",anekdotai,"Nakty,autobusu,per,Lenkija,vaziuoja"
"Vienas airis visa naktį praleido bare. 
Galų gale barmenas pranešė, kad baras užsidaro. Tas airis atsistojo, norėdamas išeiti, tačiau parpuolė ant žemės. 
Dar kartą pabandė atsistoti - vėl tas pats. Jis nusprendė iššliaužti į lauką, įkvėpti gryno oro - gal tai padėtų išsiblaivyti. 
Lauke jis pabandė atsistoti ir vėl pargriuvo. Tuomet sugalvojo nušliaužti porą kvartalų link namų. Prie savo namų durų vėl bandė stotis ir vėl nuvirto. 
Iššliauže šiaip ne taip į miegamajį. 
Prie lovos nesėkmingai stojosi ir neišsilaikęs nuvirto į patalą. Kitą rytą žmona jį pažadino: - Tai vėl vakar prisigėrei?  - Kodėl tu taip galvoji?  - nutaisęs nekaltą veidą, paklausė jis.  - Skambino iš baro - tu gi jame palikai savo invalido vežimėlį.",anekdotai,"Vienas,airis,visa,naktį,praleido"
"Traukinio kupė... Viršuje guli gruzinas ir staiga į kupė ieina 3 moterys. 
Susėdusios šneka. Viena sako:
 - Mano vyras leitenantas tai iš lovos visą savaitę nepaleidžia... 
Antroji moteris:
 - Mano vyras tai lakūnas jis manes visą mėnesį nepaleidžia iš lovos... 
Trečioji numodama ranka:
 - Pfiu čia dar nieko... Va mano vyras tai indėnas, tai kai sugulu pusę metų tik
iki tualeto ir atgal į lovą... 
Čia gruzinas viską girdėjęs iš viršaus:
 - Labas vakaras damos. Leiskit prisistatyti, aš esu leitenantas, pasižymėjęs
lakūnas Ciungasciuchas",anekdotai,"Traukinio,kupė...,Viršuje,guli,gruzinas"
"Žmona lydi vyrą pas gydytoją. Po tyrimų gydytojas išsikviečia žmoną vieną į kabinetą ir sako:
 - Jūsų vyras yra siaubingoje būsenoje, jis serga sunkia liga, kuri yra susijusi su stresu. Jūs turite laikytis mano nurodymų, arba jis mirs. Kiekvieną rytą padarykite jam sočius pusryčius, į darbą įdėkite pietus ir pagaminkite skanią vakarienę. Nejaudinkite jo kasdieniškom smulkmenom, kurios jo stresą dar labiau pagilintų. Neaptarinėkite su juo jokių problemų. Pasistenkite, kad jis atsipalaiduotų, dažnai pamasažuokite. Jis būtinai turi žiūrėti per televizorių daug komandinių sporto varžybų, patenkinkite jį keleta kartų per savaitę seksualiai. Jei jūs šių nurodymų laikysitės, po 6 mėnesių jis išgis. 
Pakeliui į namus, vyras klausia žmonos:
 - Ką tau sakė gydytojas? 
Žmona :
 - Tu mirsi...",anekdotai,"Žmona,lydi,vyrą,pas,gydytoją."
"Vyras ateina į vaikų darželį, sūnaus pasiimti. Auklėtoja jo klausia:
 - O kuris čia jūsų vaikas? 
 - O koks skirtumas? Vis vien ryt atgal atvesiu.",anekdotai,"Vyras,ateina,į,vaikų,darželį,"
"Amerikietis skrenda ""Aerofloto"" lėktuvu. Prieina stiuardesė:
 - Ar norite pusryčių? 
 - O koks pasirinkimas? 
 - Taip arba ne.",anekdotai,"Amerikietis,skrenda,""Aerofloto"",lėktuvu.,Prieina"
"Grįžta vyras paryčiui namo. Visas girtas kaip tapkė. Žmona rėkia:
 - Ką, tu prisigėrei, pinigus pragėrei, pats kaip kiaulė, pažiūrėk kaip atrodai!!! 
 - Kaip atrodai, kaip atrodai... Cit boba! Dabar pavalgysiu, paskui tave išp! $! u, o vėliau tavo motiną išp! $! u!!! 
 - Tu ką, gyvuly, na, jau šito tai nebus, šlykštyne tu!!! 
Uošvienė išlenda iš kito kambario:
 - Na, ką tu čia, dukrele šneki. Kaip vyrai pasakė, taip ir bus!",anekdotai,"Grįžta,vyras,paryčiui,namo.,Visas"
"- Laba diena, daktare... Man atrodo, kad manes niekas nemegsta...

   - Dink is cia, issigimeli!",anekdotai,"-,Laba,diena,,daktare...,Man"
Zinot gerai kai tevas alu geria tai kai butelius parduodu yra bent uz ka duonos nusipirkt o jei negertu tai is kur pinigu reiktu paimt,anekdotai,"Zinot,gerai,kai,tevas,alu"
"Eina eziukas nakti per dykuma atsitrenkia i kaktusa ir sako:
Mama, cia tu?",anekdotai,"Eina,eziukas,nakti,per,dykuma"
"Vairavimo instruktorius aiškina naujai mokinei:
 - Miela ponia, tuos tris metalinius pedalus po vairu, į kuriuos galite
subraižyti batelius, vadinsime sankaba, stabdžiais ir akseleratoriumi...",anekdotai,"Vairavimo,instruktorius,aiškina,naujai,mokinei:"
"Kai kada advokatai būna tokie brangūs, kad paprasčiau būna pirkti teisėją.",anekdotai,"Kai,kada,advokatai,būna,tokie"
Grožėjosi trys vyrai fontanu... Paskui užsisegė ir nuėjo.,anekdotai,"Grožėjosi,trys,vyrai,fontanu...,Paskui"
Petriukas ateina pas mokitoja papraso kad nusirenktu mokitoja sako gerai tik einam i tualeta gerai paskui papraso kad atsigultu ant zemes mokytoja sako gerai mokitoja atsigula iskisa bliezuvi petriukas ant jos ir pradeda myletis kita diena petriuks su teciu tetis sako mokitojai @@@@@@755844#%%%%%%&petro pimpis raudonas mokitoja sako petriukas mane isprievartavoaaaaaaaaaa,anekdotai,"Petriukas,ateina,pas,mokitoja,papraso"
"Pareina vyras iš darbo namo, pavargęs ir suirzęs, o žmona plauna grindis tarpduryje pasilenkus. Vyras burba:

 - Pastatei čia savo kombainą, praeiti nebegalima!

 Na, žmona pasitraukia. Vakare, jau lovoje, vyras glaustosi, nori kažko... Žmona: 

 - Dėl vienos varpos aš savo kombaino nekursiu. Kulk rankiniu būdu!",anekdotai,"Pareina,vyras,iš,darbo,namo,"
"-Daktarėli, man skauda čia, čia ir va čia.
-O čia ar skauda?
-Čia tai ne.
-Sesele, Jonaičiui šiton vieton kas dvi valandas su plaktuku stuktelkit.",anekdotai,"-Daktarėli,,man,skauda,čia,,čia"
"Kareivinės. Artėja retas gamtos reiškinys -  Saulės užtemimas. Ta proga organizuojamas specialus renginys. 
Pulkininkas savo pavaduotojui: 
 - Rytoj 10h įvyks Saulės užtemimas, o tai atsitinka toli gražu nekasdien. Visus karius išrikiuoti prie kareivinių, kad galėtų stebėti neįprastą reiškinį! Jeigu lis - rikiuotė sporto salėje. 
Pavaduotojas - kapitonui:
 - Rytoj 10h Saulės užtemimas. Jei lis, lietų bus galima stebėti lauke, prie kareivinių, o užtemimas vyks sporto salėje - tai atsitinka toli gražu nekasdien. 
Kapitonas - leitenantui: 
 - Pulkininko įsakymu, rytoj sporto salėje bus vykdomas Saulės užtemimas. Jeigu lis, visi eis į lauką. 
Leitenantas - seržantui: 
 - Rytoj pulkininkas sporto salėje vykdys Saulės užtemimą. Taip dabar bus kiekvieną kartą, kai lis. 
Seržantas - kareiviams: 
 - Rytoj poilsio nebus dėl pulkininko užtemimo nuo Saulės. Jeigu lis sporto saleje, o tai atsitinka toli gražu nekasdien, visiems rikiuotis prie kareivinių!",anekdotai,"Kareivinės.,Artėja,retas,gamtos,reiškinys"
"Med. sesutë pradaro duris:

- Sveiki ereliai!

- Mes ne ereliai, mes distrofikai.

- O kas ten skraido?

- Uþdarykit duris, nes skesvëjis tuoj visus iðneð.",anekdotai,"Med.,sesutë,pradaro,duris:,-"
